,Predicted_LGBM,Predicted_XGB,Predicted_RF,Predicted_LogReg,satisfied,id
26146,0.1167398,0.21854724,0.04859259,0.3576382944139615,0,7156
26147,0.14216277,0.21854724,0.21157407,0.2984825650905873,0,23740
26148,0.65822321,0.559799969,0.61092593,0.3933151575394792,1,33591
26149,0.87919345,0.710482657,0.94564815,0.4041452520205505,1,19916
26150,0.9298431,0.753093243,0.94601852,0.5876890375118341,1,38944
26151,0.47555153,0.294672251,0.84782407,0.3845305764503414,1,10995
26152,0.04254199,0.21854724,0.11685185,0.3853200236501491,0,11412
26153,0.85431758,0.753093243,0.18625,0.48041231892712705,0,32984
26154,0.27656826,0.319934547,0.07416667,0.5837810289980375,0,8952
26155,0.03491979,0.238478899,0.02152778,0.506766590040732,0,24255
26156,0.4287453,0.48354744899999996,0.06944444,0.3632939303292926,0,18491
26157,0.51400772,0.559799969,0.91228704,0.3985791185007109,1,36082
26158,0.07832622,0.294672251,0.01842593,0.4745515887614945,0,38669
26159,0.62544332,0.559799969,0.93311728,0.5210282902052314,1,15510
26160,0.75209954,0.736885488,0.5975,0.3905566163530162,1,3986
26161,0.04551242,0.21854724,0.03416667,0.2801724398221521,0,9438
26162,0.32709233,0.343780994,0.37263889,0.5506032510117058,0,24827
26163,0.85961349,0.706292033,0.96925926,0.6079324836432687,1,22513
26164,0.91274402,0.6541574,0.95305556,0.5046217210178537,1,17590
26165,0.09205497,0.294672251,0.02731481,0.5393390849815292,0,6887
26166,0.07155626,0.21854724,0.02833333,0.4683744643852517,0,23286
26167,0.73303447,0.559799969,0.94953704,0.4766787548038499,1,23850
26168,0.89859771,0.721318603,0.97161905,0.41875746685960896,1,7212
26169,0.61864049,0.526644886,0.9362037,0.5486220927032043,1,8180
26170,0.10092718,0.294672251,0.01657407,0.4759149252344172,0,34605
26171,0.14720582,0.21854724,0.0537963,0.5503406862477931,0,22977
26172,0.15887606,0.393252879,0.05597222,0.5792474778735925,0,6859
26173,0.21470572,0.294672251,0.0437037,0.3995698592645024,0,32819
26174,0.61906311,0.519986093,0.95916667,0.5140504507241661,1,18833
26175,0.80576445,0.6541574,0.67759259,0.400053043787889,1,36283
26176,0.75042472,0.710482657,0.1412963,0.5589048833279322,0,31822
26177,0.02982275,0.24644354,0.0062037,0.29781841306851475,0,30811
26178,0.07285638,0.237399742,0.01583333,0.3638374837646072,0,31121
26179,0.87032328,0.6541574,0.95785999,0.4691968019310414,1,16150
26180,0.04412008,0.21854724,0.09324074,0.4724059523064139,0,36341
26181,0.04572668,0.21854724,0.02773148,0.4088658136343707,0,6703
26182,0.42219615,0.526644886,0.07940741,0.5010353922122817,0,39323
26183,0.16585995,0.238478899,0.07333333,0.4476740857970533,0,21898
26184,0.56385186,0.5934186579999999,0.10912037,0.5965771590215451,0,18640
26185,0.96526209,0.788668275,0.99074074,0.5879435387652066,1,13096
26186,0.04701663,0.237399742,0.02564815,0.4079008943901017,0,7833
26187,0.04864381,0.21854724,0.08509259,0.5871714894094163,0,11170
26188,0.61921278,0.62348789,0.54689815,0.4426165632460355,1,7647
26189,0.90403604,0.708574057,0.96648148,0.4796595602276805,1,37152
26190,0.21735119,0.294672251,0.04814815,0.5337803159919093,0,29794
26191,0.60570407,0.526644886,0.58650463,0.4760512413226842,1,20953
26192,0.39556336,0.559799969,0.07805556,0.5056633874761122,0,8239
26193,0.90660652,0.691396892,0.9662963,0.5207123088096499,1,12843
26194,0.37524237,0.319934547,0.32439815,0.3532424796318279,1,3400
26195,0.60007409,0.559799969,0.12388889,0.5415766842968228,0,8359
26196,0.42811389,0.559799969,0.08703362,0.4376009590323193,0,37826
26197,0.95989238,0.753093243,0.84222222,0.5141977671708645,1,18168
26198,0.58422601,0.561069012,0.8812037,0.5213440168765133,1,38307
26199,0.10607619,0.21854724,0.04861111,0.5475874945078293,0,37720
26200,0.47324908,0.559799969,0.48712963,0.3890279099857181,1,6362
26201,0.25708866,0.296670824,0.05675926,0.4816498327599177,0,20437
26202,0.3862222,0.516952455,0.09268519,0.5968762893890356,0,33316
26203,0.74470076,0.62348789,0.15967593,0.5283721367844476,0,11965
26204,0.79904993,0.62348789,0.94416667,0.4216578635808829,1,22364
26205,0.18822421,0.294672251,0.06425926,0.5865829575658471,0,36066
26206,0.1779281,0.316139847,0.05083333,0.5793981574990095,0,7181
26207,0.38191205,0.559799969,0.07334241,0.40951331110361866,0,22453
26208,0.17388669,0.29061147600000004,0.42310185,0.2870934300380013,1,24282
26209,0.92481346,0.736885488,0.76310185,0.5387230523564542,1,18020
26210,0.05170326,0.21854724,0.18583333,0.5380250943096334,0,4373
26211,0.83290027,0.559799969,0.95462963,0.5270901486228342,1,37711
26212,0.28555557,0.40933072600000003,0.07652778,0.5161558109154871,0,10922
26213,0.47456067,0.486582488,0.42060185,0.3023597231797785,1,24355
26214,0.88449692,0.653565347,0.96138889,0.5779903932799649,1,30658
26215,0.15186066,0.294672251,0.33435185,0.4994935678199229,0,35305
26216,0.06143427,0.21854724,0.0267037,0.5671833242644659,0,7026
26217,0.75948532,0.6541574,0.92660053,0.4028138743476729,1,17026
26218,0.10246345,0.230392873,0.11032407,0.2935676248085238,0,5270
26219,0.57677038,0.6541574,0.10461608,0.4597924258859824,0,6253
26220,0.07808471,0.294672251,0.18268519,0.4676601063732161,0,2168
26221,0.94186478,0.753093243,0.94925926,0.488354545108311,1,23664
26222,0.10307043,0.259299457,0.04194444,0.578402505517228,0,16815
26223,0.87205328,0.6831119659999999,0.70277778,0.2866015402882325,1,26764
26224,0.70113898,0.6541574,0.63810856,0.3684164157534908,0,38589
26225,0.9127135,0.708295107,0.95351852,0.4909632923602691,1,6049
26226,0.16630608,0.230392873,0.04777778,0.44446702639678215,0,24563
26227,0.73390935,0.710482657,0.12017593,0.5387861647293025,0,5502
26228,0.05489826,0.21854724,0.02185185,0.3610441613149167,0,8473
26229,0.09994673,0.296670824,0.24240741,0.44238659970535343,1,4487
26230,0.87406468,0.788668275,0.94703704,0.3431342432088265,1,5969
26231,0.85306042,0.753093243,0.69888889,0.5335999035508007,1,7456
26232,0.58906542,0.62348789,0.14527778,0.6075364373890337,0,1182
26233,0.09170762,0.296670824,0.06564815,0.4003404196576136,0,13108
26234,0.04047152,0.21854724,0.0187037,0.30164784252369115,0,18484
26235,0.90786152,0.753093243,0.95952116,0.42089281999473793,1,31153
26236,0.76272242,0.6541574,0.91611111,0.4512648127631822,1,5848
26237,0.57827143,0.37393692100000003,0.91111111,0.5504059438738164,1,1749
26238,0.89436451,0.6834080220000001,0.95064815,0.5371343815950363,1,24839
26239,0.73441938,0.6541574,0.10314815,0.4532935308735777,0,18437
26240,0.05034722,0.230392873,0.05259259,0.5750480269762659,0,34946
26241,0.03747203,0.21854724,0.01777778,0.3876788342369586,0,30982
26242,0.08928464,0.21854724,0.03796296,0.3765630258231752,0,34435
26243,0.96303047,0.788668275,0.97541667,0.6904813330395293,1,8021
26244,0.82126387,0.631239831,0.95509259,0.619035733952884,1,21606
26245,0.78891811,0.62348789,0.95907407,0.5920128580405024,1,39288
26246,0.0251941,0.21854724,0.05324074,0.3216905684847801,0,13582
26247,0.11987584,0.294672251,0.03148148,0.35440216972551597,0,8573
26248,0.78661218,0.6770535109999999,0.95416667,0.5313202486915326,1,12411
26249,0.23137712,0.294672251,0.0451946,0.286343463647433,0,32372
26250,0.55690557,0.40212047100000003,0.10703704,0.5138506379040729,0,10840
26251,0.73742571,0.62348789,0.95322016,0.4675324702578497,1,20088
26252,0.2496355,0.316139847,0.05212963,0.5916237541160224,0,10414
26253,0.4084798,0.365658462,0.32046296,0.3662836205316593,0,17375
26254,0.27112078,0.29061147600000004,0.87356481,0.4811878074126196,1,8846
26255,0.38715384,0.316139847,0.8299537,0.3749146146740265,1,24529
26256,0.53733545,0.624277771,0.08046296,0.4533261333879108,0,18159
26257,0.72158594,0.6541574,0.93342593,0.5008053495435644,1,44
26258,0.37591434,0.29061147600000004,0.88888889,0.4819366125450665,1,31032
26259,0.114818,0.24644354,0.03759259,0.27842524494149395,0,18170
26260,0.24445639,0.296670824,0.32768519,0.5083828853391901,0,25213
26261,0.14105372,0.319510728,0.03212963,0.5890640639760268,0,19758
26262,0.96304339,0.753093243,0.96314815,0.4152176949469958,1,12658
26263,0.42179812,0.559799969,0.07425926,0.5448865897395999,0,20902
26264,0.79856744,0.621205091,0.14138889,0.6521189272005288,0,28761
26265,0.07644898,0.21854724,0.02971781,0.4759212656384823,0,23429
26266,0.70116529,0.62348789,0.95300926,0.380179493015318,1,30693
26267,0.33770964,0.304839373,0.09444865,0.5926704236452368,0,25354
26268,0.36878794,0.400548786,0.07283333,0.4560341711251134,0,13216
26269,0.72798016,0.56795454,0.939658,0.5531381435775468,1,17593
26270,0.0734006,0.24644354,0.02925926,0.3208301937205737,0,37421
26271,0.88829365,0.710482657,0.95592593,0.5393853013691903,1,9796
26272,0.74164027,0.732312262,0.92476852,0.3503591667301804,1,4742
26273,0.06072879,0.21854724,0.02740741,0.5346234943961522,0,37535
26274,0.05376382,0.21854724,0.13601852,0.39493420326289297,0,10270
26275,0.69262818,0.559799969,0.9462963,0.4859156393341493,1,35902
26276,0.22094651,0.316139847,0.04481481,0.1817311393827668,0,20892
26277,0.43448107,0.34191069,0.49527778,0.5143717730815722,0,33398
26278,0.9061347,0.708574057,0.95833333,0.5936792543075576,1,8384
26279,0.91471696,0.753093243,0.94782407,0.3817468554950994,1,8802
26280,0.5336487,0.559799969,0.56287037,0.5049022845443697,1,25160
26281,0.18413026,0.249940351,0.21522487,0.3930664694646343,0,8302
26282,0.38374978,0.294672251,0.34453704,0.5032348129846047,0,35999
26283,0.33373303,0.48354744899999996,0.06407407,0.4657208418767584,0,5266
26284,0.28338753,0.37393692100000003,0.88388889,0.3689825441549178,1,15477
26285,0.66939473,0.56795454,0.93981481,0.6323403664089297,1,20438
26286,0.52875565,0.61449343,0.10824074,0.3949418315189165,0,11390
26287,0.05868253,0.21854724,0.03796296,0.37975387271423466,0,16624
26288,0.79768186,0.5934186579999999,0.95268519,0.6024920582140515,1,1342
26289,0.58686733,0.519986093,0.10781746,0.3842533037961303,0,5210
26290,0.19476999,0.294672251,0.21342593,0.4729816088411489,0,36505
26291,0.06338514,0.21854724,0.01861111,0.36283642343675343,0,11144
26292,0.65450082,0.5934186579999999,0.45037037,0.3737846243929318,1,39023
26293,0.08116267,0.21854724,0.04675926,0.31016635429968803,0,1271
26294,0.08547167,0.230392873,0.02703704,0.33864213512866786,0,25281
26295,0.32193947,0.343780994,0.45268519,0.6076022214591993,0,25845
26296,0.19622506,0.294672251,0.04481481,0.4820229403464599,0,28826
26297,0.02224855,0.21854724,0.01407407,0.3843603479644542,0,25860
26298,0.0729176,0.230392873,0.03022222,0.4014923766282932,0,12407
26299,0.94491346,0.708295107,0.80555556,0.6011219696863009,1,18745
26300,0.20699935,0.230392873,0.0612037,0.4415293904638869,0,24564
26301,0.8845771,0.624277771,0.95574074,0.5454494639697445,1,33024
26302,0.06337019,0.230392873,0.02759259,0.5082890895113339,0,32059
26303,0.91430162,0.72097671,0.94638889,0.3924179791002034,1,1050
26304,0.12736461,0.237399742,0.05305556,0.26254481083936226,0,22298
26305,0.70602894,0.56795454,0.68683333,0.464464690659211,1,36552
26306,0.05590509,0.21854724,0.0187963,0.267055532248011,0,37333
26307,0.07241869,0.21854724,0.02907407,0.3540137105893609,0,31830
26308,0.02164752,0.24644354,0.01009259,0.3641193619019326,0,558
26309,0.12164908,0.29061147600000004,0.14731481,0.3920877087266185,0,155
26310,0.07666673,0.21854724,0.14226496,0.31323973417789386,0,23970
26311,0.04260198,0.237399742,0.02166667,0.4361682618735949,0,4699
26312,0.95000294,0.788668275,0.95861111,0.4945538131919594,1,25894
26313,0.30448979,0.37393692100000003,0.82953704,0.38139827027851503,1,9915
26314,0.29145127,0.365658462,0.87296296,0.4411185685579178,1,38164
26315,0.40058525,0.40212047100000003,0.8925,0.3632529260945934,1,26186
26316,0.02560061,0.21854724,0.00888889,0.5365593703480249,0,23954
26317,0.94786235,0.753093243,0.96138889,0.6184115012596226,1,21000
26318,0.32020098,0.365658462,0.05268519,0.4833596201742538,0,4867
26319,0.23107999,0.294672251,0.10365741,0.27175532202366776,0,26223
26320,0.50364445,0.559799969,0.10751323,0.4050756845352755,0,342
26321,0.32078212,0.319934547,0.07361111,0.4218641665237084,0,10228
26322,0.93650178,0.788668275,0.9587037,0.5438736395175289,1,22527
26323,0.85740271,0.6541574,0.94715533,0.3905298297434259,1,22456
26324,0.14521583,0.319934547,0.02166667,0.3630887462480242,0,14738
26325,0.02878221,0.21854724,0.02231481,0.5332366897472912,0,26277
26326,0.66887262,0.585393906,0.93814815,0.5700369192617984,1,4478
26327,0.02032626,0.21854724,0.01296296,0.3804911919824942,0,26369
26328,0.3428165,0.39724233700000006,0.375,0.5331175312065404,1,37204
26329,0.90352374,0.753093243,0.94,0.33205459217593003,1,4814
26330,0.38044438,0.62348789,0.08652778,0.4931684930811985,0,5118
26331,0.43118248,0.559799969,0.09462291,0.47157460810088997,0,26481
26332,0.57062611,0.5574997660000001,0.4187963,0.3736937681521145,0,15861
26333,0.40925805,0.461370945,0.07316667,0.5694390889239112,0,6586
26334,0.80736189,0.6541574,0.93851852,0.5328729003707533,1,7310
26335,0.05671019,0.21854724,0.03592593,0.5918852514081937,0,16967
26336,0.23718284,0.294672251,0.7925,0.3976495328874449,1,3765
26337,0.49171363,0.519986093,0.10394841,0.41249042571980615,0,1463
26338,0.8420799,0.710482657,0.74791667,0.39110033867218097,1,33514
26339,0.81283823,0.62348789,0.96394747,0.5648057863026278,1,3714
26340,0.63899999,0.6541574,0.90731481,0.4092039022794068,1,29989
26341,0.79288161,0.559799969,0.92233333,0.3582870071235242,1,21369
26342,0.0575428,0.21854724,0.14953704,0.3955057759235568,0,20378
26343,0.44288772,0.5265119079999999,0.46331481,0.25325582253133394,0,34727
26344,0.87436498,0.720527589,0.62305556,0.4302014421043726,1,26596
26345,0.06114887,0.230392873,0.01287037,0.2951483111015814,0,4958
26346,0.81186083,0.6798771020000001,0.96583333,0.40597105543186063,1,33479
26347,0.08552567,0.24644354,0.03814815,0.4902728230194337,0,35702
26348,0.36167191,0.519986093,0.07157407,0.4572028243858061,0,26737
26349,0.62664331,0.559799969,0.9267963,0.4111807044529988,1,22484
26350,0.76740746,0.6973961,0.95683502,0.5646769664166147,1,37959
26351,0.86883609,0.735086143,0.68453704,0.6185057506397976,1,4304
26352,0.26352641,0.393252879,0.83824074,0.5468248450629182,1,36499
26353,0.29962625,0.314470619,0.46083333,0.503804031269521,0,14520
26354,0.43810281,0.6541574,0.07314815,0.3978467379306772,0,35753
26355,0.32126531,0.371038646,0.3987037,0.3775059384919709,0,12808
26356,0.14852371,0.294672251,0.18190236,0.40910453325160906,0,32529
26357,0.75281956,0.710482657,0.66046296,0.4667371207913912,1,36426
26358,0.05109795,0.24644354,0.04407407,0.4125602435216705,0,3223
26359,0.55532593,0.50114429,0.9057037,0.3468720556203354,1,15505
26360,0.85087275,0.753093243,0.73194444,0.5649811682640207,1,4501
26361,0.70978597,0.624277771,0.9162963,0.3539692466406409,1,11872
26362,0.85239195,0.6973961,0.9587963,0.5394275870476424,1,8428
26363,0.10244095,0.21854724,0.06518519,0.5685626149021172,0,187
26364,0.53124306,0.559799969,0.92537478,0.38574916614384097,1,9226
26365,0.8422954,0.708295107,0.70185185,0.3529815134173871,1,28398
26366,0.03598371,0.21854724,0.03564815,0.5783285701449861,0,25258
26367,0.60204184,0.559799969,0.11490741,0.3788320120647967,0,25922
26368,0.70662574,0.708295107,0.10731481,0.3903587154805631,0,32140
26369,0.13003295,0.294672251,0.03611111,0.3779015094388273,0,5299
26370,0.22469525,0.237399742,0.815,0.37936525908247937,1,28910
26371,0.7072898,0.559799969,0.6742037,0.3744102543309124,1,27056
26372,0.08441881,0.21854724,0.02796296,0.5159086992848496,0,4643
26373,0.75577293,0.72097671,0.92998148,0.3636654475093648,1,4421
26374,0.09582561,0.21854724,0.03730571,0.5322521118246756,0,524
26375,0.13513119,0.230392873,0.03037037,0.2601387737824141,0,22266
26376,0.77687312,0.631239831,0.95431684,0.6487458231336071,1,39211
26377,0.54623662,0.319934547,0.88805556,0.2740943863434317,1,32230
26378,0.55590751,0.559799969,0.92998208,0.5136628937650343,1,38353
26379,0.80500703,0.651034117,0.62481481,0.4928989359276225,1,36770
26380,0.02070344,0.21854724,0.01068519,0.4163013754369589,0,4333
26381,0.41637707,0.319934547,0.43166667,0.5344917222264648,1,22330
26382,0.51705547,0.624277771,0.0925,0.35776144668445153,0,33994
26383,0.21716402,0.230392873,0.0407037,0.5684490968496135,0,8736
26384,0.86666775,0.624277771,0.9588694,0.601641019957496,1,28348
26385,0.19535725,0.314470619,0.0650463,0.43817209738340174,0,4073
26386,0.11190622,0.21854724,0.03138889,0.4953033017436093,0,22303
26387,0.18322209,0.238478899,0.06083333,0.3929108921420709,0,36364
26388,0.82292969,0.750160336,0.6987963,0.4003166738406198,1,4292
26389,0.92907084,0.753093243,0.96546296,0.6503953223983947,1,21480
26390,0.83570475,0.6834080220000001,0.93361111,0.5171037828037749,1,23329
26391,0.48410868,0.559799969,0.53120139,0.4647897807127672,0,2709
26392,0.11954821,0.238478899,0.02731481,0.4074141345348243,0,9520
26393,0.02660242,0.21854724,0.00296296,0.3884489920299923,0,29930
26394,0.81380864,0.710482657,0.94640686,0.3858744298812803,1,24111
26395,0.96465027,0.753093243,0.89537037,0.6321490887037708,1,9487
26396,0.82599153,0.721318603,0.69305556,0.5177656162241884,1,9528
26397,0.49601011,0.385098547,0.88080247,0.4076685115841633,1,16835
26398,0.3787664,0.345858276,0.86777778,0.4637588262284064,1,9161
26399,0.47198675,0.5934186579999999,0.08518519,0.33492393234125784,0,26087
26400,0.36906067,0.319934547,0.41106481,0.5509239446767857,0,27672
26401,0.30423024,0.319934547,0.26990741,0.3209132938198772,0,34128
26402,0.0417691,0.21854724,0.21898148,0.4929559156700779,0,38729
26403,0.06581679,0.296670824,0.22324074,0.3506207486821133,0,27717
26404,0.40065268,0.294672251,0.86671296,0.5465745436093198,1,27121
26405,0.10425351,0.230392873,0.16324074,0.2825954780317805,1,37325
26406,0.5084425,0.469015688,0.91041667,0.4591037936072416,1,4135
26407,0.92529583,0.710482657,0.9662963,0.5622751867243853,1,34671
26408,0.89895882,0.708295107,0.69421296,0.506842960721608,1,23497
26409,0.23742652,0.319934547,0.04712963,0.5184396178222116,0,10349
26410,0.44293959,0.319934547,0.89990741,0.3762041225598435,1,29893
26411,0.76879196,0.50534147,0.55981481,0.5282919887015528,1,13997
26412,0.70180322,0.559799969,0.92851852,0.5065973785758217,1,3590
26413,0.68843588,0.559799969,0.9491846,0.4143437529909544,1,29428
26414,0.816583,0.6936411259999999,0.9287768,0.3850529522573845,1,220
26415,0.85828378,0.6563870310000001,0.95453704,0.6262904292963869,1,29575
26416,0.73970785,0.6541574,0.90546296,0.3576922551759721,1,4769
26417,0.10210813,0.3629345,0.02675926,0.5573866679777021,0,31111
26418,0.69921619,0.6541574,0.52915123,0.5224038569326783,1,15002
26419,0.68470911,0.559799969,0.68037037,0.5777545564339339,1,39254
26420,0.09637915,0.294672251,0.03601852,0.4625656262954772,0,32104
26421,0.02502034,0.21854724,0.06342593,0.3437489425344788,0,29500
26422,0.28303505,0.343780994,0.85115741,0.40388010686442943,1,29408
26423,0.73429994,0.559799969,0.94362339,0.5252972911229624,1,30960
26424,0.12863722,0.319510728,0.03898148,0.4495415927357215,0,13860
26425,0.19126903,0.319934547,0.02740741,0.36943057840060384,0,4627
26426,0.03905708,0.21854724,0.01430556,0.2888056267980425,0,29478
26427,0.95522578,0.788668275,0.78680556,0.4277278778827588,1,3003
26428,0.85877949,0.721318603,0.94481481,0.3994612994462965,1,33432
26429,0.91793552,0.788668275,0.97203704,0.5728378327822232,1,29419
26430,0.94051522,0.753093243,0.95861111,0.3589092020115576,1,16476
26431,0.26636366,0.37393692100000003,0.08555556,0.6145528435835949,0,15001
26432,0.93579609,0.753093243,0.95185185,0.4317610836498207,1,37113
26433,0.65561051,0.6936411259999999,0.54771405,0.3405710684263768,1,31869
26434,0.10886512,0.21854724,0.27074074,0.5282745961012861,0,8397
26435,0.66381663,0.476884604,0.91541667,0.29131668228192026,1,22775
26436,0.91370511,0.653565347,0.96944444,0.4091413762802458,1,33321
26437,0.43141944,0.561069012,0.08960008,0.5783707715669111,0,27943
26438,0.12837608,0.21854724,0.20633333,0.3526824623584582,1,6468
26439,0.66211981,0.62348789,0.57808201,0.3828210748137853,0,23137
26440,0.72841168,0.5934186579999999,0.95634259,0.593589814400002,1,1357
26441,0.5790659,0.559799969,0.90949074,0.3940247478099656,1,37920
26442,0.50661997,0.624277771,0.075,0.38505984143936,0,33532
26443,0.60268557,0.559799969,0.615,0.4353358683928629,0,26694
26444,0.41051911,0.624277771,0.05907407,0.3791195068850811,0,38907
26445,0.25262923,0.26746884,0.4262963,0.4744277784637877,0,961
26446,0.52161392,0.559799969,0.52855291,0.3673986458907373,0,34801
26447,0.17806031,0.294672251,0.02833333,0.3477586776458566,0,5095
26448,0.92877002,0.753093243,0.96083333,0.5422975343073896,1,37154
26449,0.26712721,0.48354744899999996,0.05037037,0.5570539328372536,0,26499
26450,0.13028076,0.230392873,0.05314815,0.4253115539806111,0,1715
26451,0.12403484,0.21854724,0.84310185,0.3743298494343415,1,7447
26452,0.7707717,0.707923651,0.61185185,0.4017518025042092,1,20432
26453,0.04169291,0.230392873,0.01231481,0.5735529084562446,0,1077
26454,0.68905966,0.6541574,0.11148765,0.5050992689900127,0,2859
26455,0.48668473,0.559799969,0.92043934,0.5243495990637244,1,9064
26456,0.05130252,0.21854724,0.02083333,0.5205541919708295,0,5131
26457,0.3457164,0.371038646,0.90393519,0.5340893791050695,1,8170
26458,0.94913029,0.732312262,0.95055556,0.5217052911470166,1,28199
26459,0.29769374,0.526644886,0.06438272,0.4210329209630421,0,18320
26460,0.01822516,0.21854724,0.01490741,0.4709899288249717,0,31949
26461,0.5804584,0.561069012,0.61527778,0.5404720426805096,1,14493
26462,0.65974238,0.631239831,0.11791667,0.5138162169274524,0,21517
26463,0.75664096,0.708574057,0.54416667,0.5890798616571975,1,23915
26464,0.64512944,0.624277771,0.61351852,0.4075670268714559,1,25044
26465,0.48938308,0.345858276,0.09583333,0.5755698421074904,0,16240
26466,0.56058939,0.526644886,0.92101852,0.3981088995115297,1,32034
26467,0.5234324,0.585393906,0.08867894,0.3123189606766743,0,8773
26468,0.03393943,0.21854724,0.01574074,0.4066331409899869,0,38864
26469,0.29409848,0.319510728,0.8062963,0.4793288433762887,1,9674
26470,0.57704339,0.56795454,0.92657407,0.4684303977097242,1,32218
26471,0.08895469,0.238478899,0.05185185,0.3767769087723733,0,33804
26472,0.71298962,0.6798771020000001,0.91669577,0.4419767165457368,1,32224
26473,0.84572911,0.6973961,0.95814815,0.6111942987806783,1,3448
26474,0.6151052,0.559799969,0.55906987,0.3645240648325033,1,35396
26475,0.81872757,0.6834080220000001,0.90546296,0.4134920523986595,1,32258
26476,0.26905137,0.294672251,0.24490741,0.3737398208121225,0,27370
26477,0.29296648,0.294672251,0.03337963,0.4878795702337725,0,1510
26478,0.26355642,0.343780994,0.0762037,0.405679365576752,0,2659
26479,0.3759978,0.345858276,0.06185185,0.38329061308886825,0,29115
26480,0.38270012,0.294672251,0.0475,0.3901325100295751,0,6599
26481,0.82806328,0.56795454,0.94851852,0.4732449270056934,1,509
26482,0.04379538,0.24644354,0.18240741,0.3801411684584581,0,16363
26483,0.02770281,0.21854724,0.10194444,0.4596895848605873,0,29348
26484,0.82446191,0.631239831,0.74951275,0.5462199543181337,0,14017
26485,0.0432759,0.21854724,0.01222222,0.374682143232764,0,18983
26486,0.12968252,0.29061147600000004,0.25337963,0.3876422392549315,0,9995
26487,0.88131239,0.753093243,0.66237037,0.3535070234554539,1,34003
26488,0.76109955,0.6936411259999999,0.94412459,0.3970765485503923,1,27768
26489,0.8408884,0.753093243,0.93259259,0.5198141858582164,1,34589
26490,0.87394716,0.721318603,0.73896991,0.3723867231705288,1,37910
26491,0.01899382,0.21854724,0.02101852,0.3111611498156648,0,3553
26492,0.80240664,0.6541574,0.93087963,0.4942235036434776,1,37623
26493,0.04471662,0.21854724,0.01333333,0.4538641098478836,0,32414
26494,0.17051776,0.247027293,0.29657407,0.3869358565304042,0,1621
26495,0.55214067,0.559799969,0.90375,0.3711597900529517,1,20435
26496,0.6083802,0.519986093,0.92285185,0.3748348487801249,1,7395
26497,0.11994679,0.21854724,0.84666667,0.4002775384188033,1,6677
26498,0.89427246,0.693166792,0.96587963,0.5524038887195024,1,12735
26499,0.09857035,0.24644354,0.02888889,0.5018571788032397,0,8644
26500,0.91923652,0.732312262,0.77097222,0.5135002901419949,1,17705
26501,0.42014144,0.518238664,0.05833333,0.4844677155163004,0,28986
26502,0.65753373,0.578064561,0.90634259,0.4444966315760549,1,1003
26503,0.11436511,0.237399742,0.04944444,0.29565305541849146,0,22856
26504,0.21658591,0.259299457,0.04768519,0.3108629347941353,0,28951
26505,0.37036526,0.449091643,0.87447531,0.3892926310285244,1,1626
26506,0.02699864,0.21854724,0.00685185,0.3324023931059412,0,22626
26507,0.1955724,0.294672251,0.82064815,0.3769582801072973,1,26301
26508,0.33038647,0.319934547,0.44819444,0.3209025149328008,0,18908
26509,0.73251978,0.6541574,0.92683393,0.4140884577895688,1,11979
26510,0.75517158,0.6541574,0.93018519,0.4294922099034016,1,16824
26511,0.08802613,0.21854724,0.01,0.4080248248278423,0,38566
26512,0.865045,0.710482657,0.93472222,0.4421000642841544,1,32533
26513,0.68739823,0.6936411259999999,0.52733642,0.474072153645319,1,32311
26514,0.8012046,0.6541574,0.92958333,0.37024035753205775,1,32543
26515,0.04143232,0.29061147600000004,0.01787037,0.38950190271218216,0,5943
26516,0.07845864,0.29061147600000004,0.04240741,0.469054213347139,0,10610
26517,0.04722254,0.238478899,0.03555556,0.5082637815340253,0,29136
26518,0.73097674,0.559799969,0.94421296,0.5666392678829905,1,12152
26519,0.11689548,0.24644354,0.04592593,0.3452429518762524,0,15752
26520,0.13815721,0.294672251,0.23203704,0.39601674967259853,0,3952
26521,0.05702587,0.230392873,0.07185185,0.3736381179689469,0,35622
26522,0.42606392,0.48354744899999996,0.06074074,0.5077369493259453,0,13562
26523,0.0213665,0.21854724,0.01305556,0.551787315538471,0,14927
26524,0.87212947,0.6541574,0.66009259,0.4621557973623972,1,37153
26525,0.25142252,0.294672251,0.84145062,0.4710872263869579,1,5725
26526,0.08175256,0.21854724,0.14698718,0.3374389078811044,0,36804
26527,0.60404732,0.29061147600000004,0.51212963,0.4689237652353814,1,39148
26528,0.137156,0.230392873,0.33055556,0.4186943633307149,0,15708
26529,0.62244126,0.519986093,0.89885185,0.3886734313733747,1,9582
26530,0.14259584,0.230392873,0.05046296,0.3801218815064032,0,10271
26531,0.41154397,0.434360355,0.09666667,0.5913546684821402,0,31388
26532,0.91373052,0.72097671,0.77727416,0.5421591876661344,1,23735
26533,0.4165054,0.26746884,0.89906481,0.4904012816762736,1,228
26534,0.17593235,0.319934547,0.05833333,0.3730331115353641,0,26637
26535,0.86329833,0.750160336,0.65601852,0.5422097409907517,1,1748
26536,0.03339436,0.21854724,0.1012037,0.4862134395902565,0,22015
26537,0.26927209,0.48354744899999996,0.06425926,0.5465904719141481,0,32000
26538,0.73520685,0.736885488,0.10787037,0.36589994145271343,0,20000
26539,0.89482196,0.753093243,0.94097222,0.5135079935404954,1,38471
26540,0.88719974,0.691396892,0.95717593,0.6051875520503847,1,5576
26541,0.84208636,0.561069012,0.94601852,0.5352654688022758,1,37179
